time,screen_x,screen_y
0.06650519371032715,253.0,290.0
0.12517547607421875,,
0.188277006149292,659.0,336.0
0.2360835075378418,588.0,665.0
0.2830839157104492,,
0.32686662673950195,490.0,0.0
0.3752107620239258,,
0.4204378128051758,,
0.4647696018218994,,
0.5100390911102295,,
0.5587756633758545,,
0.6053063869476318,,
0.6652216911315918,,
0.7088642120361328,,
0.7596487998962402,,
0.8114151954650879,,
0.8573441505432129,,
0.9114511013031006,,
0.9658253192901611,,
1.0107309818267822,,
1.056246280670166,,
1.100452184677124,,
1.1484050750732422,,
1.1935052871704102,,
1.2383005619049072,,
1.2820603847503662,,
1.32662034034729,,
1.370800495147705,,
1.4198462963104248,,
1.4671449661254883,,
1.5366299152374268,,
1.5820648670196533,,
1.6280543804168701,,
1.6760027408599854,,
1.7206346988677979,,
1.7764127254486084,,
1.8244426250457764,,
1.8758962154388428,,
1.9180455207824707,,
1.96571683883667,,
2.006810426712036,,
2.0543041229248047,0.0,0.0
2.1040313243865967,,
2.142768621444702,,
2.1915407180786133,,
2.2373626232147217,,
2.28253173828125,,
2.3241100311279297,,
2.371814727783203,,
2.4118456840515137,,
2.4598164558410645,,
2.50762677192688,,
2.554295778274536,,
2.6083450317382812,0.0,0.0
2.656891345977783,,
2.7029497623443604,,
2.745539665222168,,
2.7945985794067383,,
2.8411929607391357,,
2.8822598457336426,,
2.9614970684051514,,
3.017735004425049,,
3.08182430267334,,
3.124504804611206,,
3.1729509830474854,,
3.217273473739624,,
3.2618370056152344,,
3.310417652130127,,
3.35365891456604,,
3.3999526500701904,,
3.449524402618408,,
3.4885082244873047,,
3.5365023612976074,,
3.5814242362976074,,
3.628357172012329,,
3.6733620166778564,,
3.713679313659668,,
3.761943817138672,,
3.806692600250244,,
3.8528857231140137,,
3.8960049152374268,,
3.942295551300049,,
3.986537456512451,,
4.031392335891724,,
4.076171398162842,,
4.123732805252075,,
4.17159104347229,,
4.218763589859009,,
4.275647163391113,,
4.319551706314087,,
4.365133047103882,,
4.423906564712524,,
4.469992637634277,,
4.517274856567383,,
4.562024116516113,,
4.608388423919678,,
4.651709079742432,,
4.696996450424194,,
4.752092123031616,,
4.8018639087677,,
4.851525783538818,,
4.895633220672607,,
4.939458131790161,,
4.982326030731201,,
5.02740216255188,,
5.075401782989502,,
5.120341062545776,,
5.166137456893921,,
5.2102508544921875,,
5.2571938037872314,,
5.298423767089844,,
5.343326568603516,,
5.392019987106323,,
5.44972825050354,,
5.507953882217407,,
5.581528663635254,,
5.645068168640137,,
5.69249415397644,,
5.741165637969971,,
5.786827802658081,,
5.829395532608032,,
5.875839471817017,,
5.933371067047119,,
5.981609344482422,,
6.041144847869873,,
6.112337112426758,,
6.162372589111328,,
6.206540584564209,,
6.256266355514526,,
6.298326253890991,,
6.344974994659424,,
6.393495082855225,,
6.436687707901001,,
6.482764005661011,,
6.524760007858276,,
6.575097322463989,,
6.618680715560913,,
6.661394357681274,,
6.70828914642334,,
6.754040241241455,,
6.797318696975708,,
6.853068113327026,,
6.906307220458984,,
6.950976610183716,,
6.997246503829956,,
7.039507865905762,,
7.092647314071655,,
7.145216226577759,,
7.191092014312744,,
7.236325740814209,,
7.284005165100098,,
7.327502489089966,,
7.3731689453125,,
7.428490877151489,,
7.478760242462158,,
7.524954557418823,,
7.574071645736694,,
7.619244813919067,,
7.664021968841553,,
7.706401109695435,,
7.7589733600616455,,
7.811295509338379,,
7.8573503494262695,,
7.916084289550781,,
7.963244438171387,,
8.008376121520996,,
8.059262037277222,,
8.110265731811523,,
8.162025213241577,,
8.220116376876831,,
8.26681637763977,,
8.310676097869873,,
8.36124849319458,,
8.404399633407593,,
8.445024967193604,,
8.490837335586548,,
8.536537885665894,,
8.581653356552124,,
8.641496896743774,,
8.691827297210693,,
8.735018253326416,,
8.778786182403564,,
8.82561206817627,,
8.876643180847168,,
8.915688276290894,,
8.96052622795105,,
9.007025480270386,,
9.053500890731812,,
9.103633403778076,,
9.173991680145264,,
9.21922779083252,,
9.265992403030396,,
9.308174848556519,,
9.352609395980835,,
9.398936986923218,,
9.443647861480713,,
9.507068395614624,,
9.552389144897461,,
9.595651626586914,,
9.64240837097168,,
9.68557596206665,,
9.74657940864563,,
9.791776180267334,,
9.841260433197021,,
9.887487173080444,,
9.928094148635864,,
9.979167699813843,,
10.019277334213257,,
10.063905477523804,,
10.110022783279419,,
10.170061588287354,,
10.220160245895386,,
10.260231256484985,,
10.308128356933594,,
10.356669425964355,,
10.396731615066528,,
10.441710948944092,,
10.490801811218262,,
10.53422236442566,,
10.581873178482056,,
10.624418258666992,,
10.670849084854126,,
10.71308183670044,,
10.76078486442566,,
10.808029413223267,,
10.859629154205322,,
10.913861274719238,,
10.957907915115356,,
11.01607894897461,,
11.062698364257812,,
11.117323637008667,,
11.175798416137695,,
11.229470491409302,,
11.274283409118652,,
11.32069730758667,,
11.36485743522644,,
11.422028303146362,,
11.472127676010132,,
11.518666505813599,,
11.560890436172485,,
11.610336542129517,,
11.654512882232666,,
11.696921110153198,,
11.751949787139893,,
11.817359447479248,,
11.866514921188354,,
11.911620855331421,,
11.958710193634033,,
11.99886703491211,,
12.043540000915527,,
12.095919847488403,,
12.136757612228394,,
12.223296880722046,,
12.271815538406372,,
12.318825006484985,,
12.360423803329468,,
12.410342693328857,,
12.458944320678711,,
12.51160740852356,,
12.560340166091919,,
12.615508556365967,,
12.664440393447876,,
12.708932161331177,,
12.757788181304932,,
12.801889419555664,,
12.8447425365448,,
12.891420602798462,,
12.946473360061646,,
12.995678901672363,,
13.041497707366943,,
13.097873210906982,,
13.151169300079346,,
13.193087577819824,,
13.243494987487793,,
13.285354614257812,,
13.330403327941895,,
13.387483835220337,,
13.436614036560059,,
13.48134446144104,,
13.537970066070557,,
13.593342065811157,,
13.643828630447388,,
13.691999435424805,,
13.740802526473999,,
13.786128282546997,,
13.8291494846344,,
13.87391448020935,,
13.920734167098999,,
13.965222358703613,,
14.025401830673218,,
14.070641279220581,,
14.115916013717651,,
14.162527799606323,,
14.209041118621826,,
14.25481653213501,,
14.297107458114624,,
14.344963073730469,,
14.392082214355469,,
14.434725761413574,,
14.475722789764404,,
14.53012466430664,,
14.569805145263672,,
14.614814758300781,,
14.66114091873169,,
14.706136703491211,,
14.758951187133789,,
14.810546159744263,,
14.87018895149231,,
14.919475793838501,,
14.977048635482788,,
15.024898290634155,,
15.068262100219727,,
15.118637323379517,,
15.163119316101074,,
15.225295066833496,,
15.271253824234009,,
15.312389373779297,,
15.359946489334106,,
15.403125762939453,,
15.448484182357788,,
15.49539852142334,,
15.545060396194458,,
15.587282180786133,,
15.63964033126831,,
15.691621780395508,,
15.740139722824097,,
15.780320882797241,,
15.824923753738403,,
15.863644361495972,,
15.920194625854492,,
15.964640378952026,,
16.00660729408264,,
16.052320957183838,,
16.098937034606934,,
16.143513917922974,,
16.190772771835327,,
16.235743045806885,,
16.28385353088379,,
16.327006578445435,,
16.381187438964844,,
16.432693481445312,,
16.47772526741028,,
16.528056144714355,,
16.581014156341553,,
16.626092433929443,,
16.6852707862854,,
16.732147216796875,,
16.7806978225708,,
16.822680473327637,,
16.87114953994751,,
16.91331720352173,,
16.958518028259277,,
17.01665449142456,,
17.067582607269287,,
17.11267328262329,,
17.157746076583862,,
17.203853607177734,,
17.246681213378906,,
17.294987201690674,,
17.353543281555176,,
17.399609327316284,,
17.44840097427368,,
17.490485429763794,,
17.536584854125977,,
17.579397678375244,,
17.626739025115967,,
17.67185616493225,,
17.717108726501465,,
17.759636163711548,,
17.807900190353394,,
17.853713512420654,,
17.9001522064209,,
17.942266941070557,,
17.99101734161377,,
18.036646604537964,,
18.08084511756897,,
18.123916149139404,,
18.169482231140137,,
18.214980840682983,,
18.276800870895386,,
18.32953405380249,,
18.38081407546997,,
18.42600727081299,,
18.475892066955566,,
18.517803192138672,,
18.562628746032715,,
18.607127904891968,,
18.6668062210083,,
18.71285605430603,,
18.762267112731934,,
18.803146362304688,,
18.84813928604126,,
18.906452655792236,,
18.956604719161987,,
19.01672124862671,,
19.06149387359619,,
19.10887336730957,,
19.153427839279175,,
19.197676420211792,,
19.24725890159607,,
19.294261693954468,,
19.337253093719482,,
19.38173818588257,,
19.42304277420044,,
19.470026969909668,,
19.515191078186035,,
19.560302734375,,
19.608485460281372,,
19.654011964797974,,
19.69700312614441,,
19.742280960083008,,
19.790590047836304,,
19.8359317779541,,
19.882255792617798,,
19.937355756759644,,
19.986924171447754,,
20.03178381919861,,
20.089622497558594,,
20.138892889022827,,
20.181185483932495,,
20.237849235534668,,
20.286754608154297,,
20.339775800704956,,
20.40064549446106,,
20.46616244316101,,
20.52278232574463,,
20.573068380355835,,
20.620638132095337,,
20.665398836135864,,
20.708752870559692,,
20.769495248794556,,
20.814599990844727,,
20.858644723892212,,
20.924059629440308,,
20.969758987426758,,
21.010887622833252,,
21.05759596824646,,
21.097589254379272,,
21.151360750198364,,
21.192529678344727,,
21.239466905593872,,
21.30198907852173,,
21.342490911483765,,
21.390724897384644,,
21.436346769332886,,
21.478968620300293,,
21.52645707130432,,
21.568066596984863,,
21.61817455291748,,
21.659496068954468,,
21.71149754524231,,
21.76603674888611,,
21.810698986053467,,
21.856115341186523,,
21.908316612243652,,
21.994767904281616,,
22.04072666168213,,
22.08528709411621,,
22.142261743545532,,
22.20494842529297,,
22.25357460975647,,
22.29692578315735,,
22.34097933769226,,
22.38527011871338,,
22.432223320007324,,
22.477792978286743,,
22.535852909088135,,
22.580978393554688,,
22.628021955490112,,
22.67393445968628,,
22.724942445755005,,
22.78000283241272,,
22.823082447052002,,
22.869990587234497,,
22.9140408039093,,
22.95849895477295,,
23.005696058273315,,
23.053224563598633,,
23.095290660858154,,
23.155325174331665,,
23.203941822052002,,
23.247509241104126,,
23.292694330215454,,
23.339924097061157,,
23.384686946868896,,
23.430860996246338,,
23.47544264793396,,
23.52946400642395,,
23.579347848892212,,
23.624831438064575,,
23.681763410568237,,
23.729028463363647,,
23.775437831878662,,
23.82340693473816,,
23.86525249481201,,
23.927753448486328,,
23.976131677627563,,
24.02735137939453,,
24.077062129974365,,
24.129924297332764,,
24.187310457229614,,
24.228079795837402,,
24.273929834365845,,
24.32002544403076,,
24.366565704345703,,
24.411928176879883,,
24.463064908981323,,
24.502102613449097,,
24.55027961730957,,
24.592864990234375,,
24.640297412872314,,
24.686322927474976,,
24.728395700454712,,
24.775632619857788,,
24.823423385620117,,
24.86406898498535,,
24.912718296051025,,
24.956610202789307,,
25.003679752349854,,
25.05824851989746,,
25.121337175369263,,
25.170106410980225,,
25.21393370628357,,
25.267934560775757,,
25.327725887298584,,
25.39314341545105,,
25.442246198654175,,
25.48710560798645,,
25.535017728805542,,
25.57493567466736,,
25.624562740325928,,
25.665292501449585,,
25.71470880508423,,
25.756629467010498,,
25.802860736846924,,
25.847720861434937,,
25.896402835845947,,
25.940269947052002,,
25.98698353767395,,
26.03020191192627,,
26.076189756393433,,
26.1296284198761,,
26.181392669677734,,
26.238995790481567,,
26.28800320625305,,
26.336644649505615,,
26.378502130508423,,
26.427180528640747,,
26.470082759857178,,
26.52907943725586,,
26.60204291343689,,
26.652798175811768,,
26.69780421257019,,
26.74097228050232,,
26.78594708442688,,
26.83090043067932,,
26.876153230667114,,
26.926778078079224,,
26.982391595840454,,
27.029895544052124,,
27.072447061538696,,
27.11931538581848,,
27.161948204040527,,
27.207616806030273,,
27.25738787651062,,
27.302457809448242,,
27.362481117248535,,
27.40781331062317,,
27.452354431152344,,
27.496020793914795,,
27.55391788482666,,
27.60433554649353,,
27.647648334503174,,
27.692993879318237,,
27.746262073516846,,
27.803446531295776,,
27.845027685165405,,
27.92265224456787,,
27.97374653816223,,
28.028457403182983,,
28.072067975997925,,
28.12019944190979,,
28.164663076400757,,
28.2080020904541,,
28.264411211013794,,
28.3148090839386,,
28.358642578125,,
28.42169737815857,,
28.465712308883667,,
28.51105499267578,,
28.557734966278076,,
28.606370449066162,,
28.646867752075195,,
28.698286056518555,,
28.73737359046936,,
28.78451180458069,,
28.827672958374023,,
28.874566078186035,,
28.92060136795044,,
28.970025777816772,,
29.037194967269897,,
29.085530042648315,,
29.127854824066162,,
29.180137157440186,,
29.2321457862854,,
29.278993368148804,,
29.326009035110474,,
29.369468688964844,,
29.417784690856934,,
29.460286617279053,,
29.50818419456482,,
29.54921579360962,,
29.597070932388306,,
29.64470887184143,,
29.690625429153442,,
29.742506742477417,,
29.79274892807007,,
29.841488361358643,,
29.88695454597473,,
29.942063808441162,,
29.993565320968628,,
30.036271333694458,,
30.0794894695282,,
30.125807285308838,,
30.174313068389893,,
30.219351768493652,,
30.264037370681763,,
30.309075593948364,,
30.354367971420288,,
30.423573970794678,,
30.485271692276,,
30.539539575576782,,
30.59564518928528,,
30.637988090515137,,
30.696979999542236,,
30.744009733200073,,
30.79377508163452,,
30.848876237869263,,
30.89495015144348,,
30.939454078674316,,
30.98511576652527,,
31.03333806991577,,
31.0784432888031,,
31.12085461616516,,
31.182092428207397,,
31.22629737854004,,
31.274620532989502,,
31.319915056228638,,
31.363640308380127,,
31.40999412536621,,
31.457472562789917,,
31.502968549728394,,
31.543971061706543,,
31.59159755706787,,
31.64800763130188,,
31.69597339630127,,
31.74100160598755,,
31.790998935699463,,
31.841002464294434,,
31.891162395477295,,
31.935269594192505,,
31.994996547698975,,
32.04150199890137,,
32.093480587005615,,
32.13728928565979,,
32.17943096160889,,
32.22393560409546,,
32.26812291145325,,
32.314253091812134,,
32.36754631996155,,
32.42537999153137,,
32.47030735015869,,
32.517658948898315,,
32.55661058425903,,
32.616010904312134,,
32.663023471832275,,
32.70919632911682,,
32.770939111709595,,
32.81723141670227,,
32.86430239677429,,
32.90764927864075,,
32.95934081077576,,
32.99734020233154,,
33.04292321205139,,
33.090896129608154,,
33.13628053665161,,
33.18780183792114,,
33.24204087257385,,
33.28817820549011,,
33.333351373672485,,
33.379838943481445,,
